,0,1,2,3
293,294,mcgooglian, ISTP - The Mechanics,the song I posted is still working
294,295,daylightsun, ENTJ - The Executives,"Yeah.<br/>
[ame=""http://www.youtube.com/watch?v=k4z76B-NE_8""]Lupe Fiasco, Super star[/ame]"
295,296,cheeeese, ENFJ - The Givers,"Feeling Good- Michael Buble.<br/> <br/>
It's making me want to choreograph a dip-and-aerial-filled WC swing sequence for my next trip to the ballroom.<br/> <br/>
*sigh*<br/> <br/>
I'm going through a big band phase right now.<br/> <br/>
*double sigh*"
296,297,slowriot, INTP - The Thinkers,"Because you know you need it...<br/> <br/>
[ame=http://www.youtube.com/watch?v=waz3j9zw1OI]YouTube - Rock Rock Rock[/ame]"
297,298,gopher,,[ame=http://www.youtube.com/watch?v=gWzlD7Lc6w8]YouTube - Kanye West - Heartless[/ame]
298,299,moon, INFP,"Be, aggressive, be-e aggressive.<br/> <br/>
[ame=http://www.youtube.com/watch?v=HlhkAR6feFM&amp;feature=channel_page]YouTube - I Am Baby Cakes - Role Play Tournament[/ame]"
299,300,spooky, INFP - The Idealists,[ame=http://www.youtube.com/watch?v=EyjfBkGdOPc]YouTube - 3 Doors Down - Down Poison[/ame]
300,301,bdubs, INTP - The Thinkers,[ame=http://www.youtube.com/watch?v=-Bncg7A2chE]YouTube - Staind-So Far Away[/ame]
301,302,trope, INTP - The Thinkers,[ame=http://www.youtube.com/watch?v=WEVxIpYmPe8]YouTube - Buck 65 - Indestructible Sam[/ame]
302,303,daylightsun, ENTJ - The Executives,"[ame=""http://www.youtube.com/watch?v=Qn0G0NPmKpo""]A Perfect Circle, The Outsider[/ame]<br/>
[ame=""http://www.youtube.com/watch?v=OiNczmhgBZE""]A Perfect Circle, Weak and Powerless[/ame]"
303,304,gopher,,[ame=http://www.youtube.com/watch?v=MsCWAy3jI-M]YouTube - Buck-O-Nine - Jennifer's Cold[/ame]
304,305,zaria, ENFP - The Inspirers,[ame=http://www.youtube.com/watch?v=RvDZOX9IdKs]YouTube - Billie Holiday-Good Morning Heartache (Live)[/ame]
305,306,gopher,,"Zaria's song reminded me of this:<br/> <br/>
[ame=http://www.youtube.com/watch?v=6ETOiYt5jHs]YouTube - Rancid - Old Friend[/ame]<br/> <br/>
So of course I had to go listen to it."
306,307,cjay3113, INFJ - The Protectors,[ame=http://www.youtube.com/watch?v=EH1xtMe2tcs]YouTube - The Doors - People Are Strange (HQ)[/ame]
307,308,zaria, ENFP - The Inspirers,[ame=http://www.youtube.com/watch?v=XDTi_La94Uo]YouTube - The Beatles - Something (1969)[/ame]
308,309,enigma, INFJ - The Protectors,Angel by Sarah McGlaughlin
309,310,efromm, INFP - The Idealists,hand on the glock Cypress Hill
310,311,jrquinlisk, INTP - The Thinkers,"[ame=http://www.youtube.com/watch?v=QvuHeBvhItY&amp;feature=related]YouTube - Jonathan Coulton Song 2: You Ruined Everything[/ame]<br/> <br/>
Now I just wish I could play it."
311,312,ruyr, INFP - The Idealists,"I'm having a Bjork day today, One of my favourite artists and I bet she is an INFP too <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/wink.gif"" title=""Wink""/><br/> <br/>
Pagan Poetry<br/>
[ame=http://www.youtube.com/watch?v=B5XAFdO-vTo]YouTube - Björk - Pagan Poetry[/ame]<br/> <br/>
Hyperballad<br/>
[ame=http://www.youtube.com/watch?v=gfIUXrfSeKk]YouTube - Björk - Hyperballad[/ame]<br/> <br/>
Play Dead<br/>
[ame=http://www.youtube.com/watch?v=9ep57VrDPOo&amp;feature=PlayList&amp;p=3B67AD70C84E5AB4&amp;index=2]YouTube - Björk - Play Dead[/ame]<br/> <br/>
One of my favourites - All Is Full Of Love<br/>
[ame=http://www.youtube.com/watch?v=EjAoBKagWQA]YouTube - All is full of love[/ame]"
312,313,spooky, INFP - The Idealists,[ame=http://www.youtube.com/watch?v=7RNiQzLj-Hc]YouTube - chevelle-the red[/ame]
313,314,zaria, ENFP - The Inspirers,"I'm a Björk fan too, here's one of my favourites:<br/> <br/>
[ame=http://www.youtube.com/watch?v=z5LEI3EtVZM]YouTube - Björk - Like Someone In Love [Live][/ame]<br/> <br/>
I mean, it's an old jazz song, it's Björk and there's a harp in it... just perfect. <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/laughing.gif"" title=""Laughing""/>"
314,315,peoplewatcher23,,Ray LaMontagne- You Are The Best Thing
315,316,slowriot, INTP - The Thinkers,"A performance by Measha Brueggergosman in the newly opened concerthall in Copenhagen. Before she sings you get to see the amazing hall and the royal family. Enjoy<br/> <br/>
[ame=http://www.youtube.com/watch?v=iEYlIFILUG8]YouTube - Measha Brueggergosman in Copenhagen[/ame]"
316,317,gopher,,[ame=http://www.youtube.com/watch?v=vsLylyEoLDo]YouTube - The Eagles - Desperado (live)[/ame]
317,318,daylightsun, ENTJ - The Executives," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>Beloved</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post30896.html#post30896"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message""><a href=""http://www.youtube.com/watch?v=7RNiQzLj-Hc"" rel=""nofollow"" target=""_blank"">YouTube - chevelle-the red</a></div> </div> </div> </div> Intoxicating isn't it?"
318,319,daylightsun, ENTJ - The Executives," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>slowriot</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post30999.html#post30999"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message"">A performance by Measha Brueggergosman in the newly opened concerthall in Copenhagen. Before she sings you get to see the amazing hall and the royal family. Enjoy<br/> <br/> <a href=""http://www.youtube.com/watch?v=iEYlIFILUG8"" rel=""nofollow"" target=""_blank"">YouTube - Measha Brueggergosman in Copenhagen</a></div> </div> </div> </div> That is some amazing vocals."
319,320,behindsmile, INFP,Regina Spektor- Samson
320,321,gopher,,[ame=http://www.youtube.com/watch?v=65By7WQb814]YouTube - She's so High Above Me-Disney Girls[/ame]
321,322,shai-gar,,[ame]http://www.youtube.com/watch?v=FyAH-X5Tx84[/ame]
322,323,starri, ENFP - The Inspirers,[ame=http://www.youtube.com/watch?v=DUcJWaC-2Co]YouTube - Edith Piaf - La Vie En Rose[/ame]
323,324,zaria, ENFP - The Inspirers,"Edith is the best! What about this one? If I ever will start taking singing lessons, I want to end up singing this! Such power, I love it!<br/> <br/>
[ame=http://www.youtube.com/watch?v=LfmguyDRBwU&amp;feature=related]YouTube - Edith Piaf - Padam Padam[/ame]"
324,325,trope, INTP - The Thinkers,[ame=http://www.youtube.com/watch?v=mifnMC_Kn1Q]YouTube - Bamboleo - Gipsy Kings[/ame]
325,326,daylightsun, ENTJ - The Executives," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>Trope</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post31501.html#post31501"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message""><a href=""http://www.youtube.com/watch?v=mifnMC_Kn1Q"" rel=""nofollow"" target=""_blank"">YouTube - Bamboleo - Gipsy Kings</a></div> </div> </div> </div> You always listen to good stuff.<img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/happy.gif"" title=""Happy""/>"
326,327,trope, INTP - The Thinkers,"Thanks. <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/cool.gif"" title=""Cool""/>"
327,328,spooky, INFP - The Idealists,[ame=http://www.youtube.com/watch?v=54_6cCRD5Hk]YouTube - Mudvayne - Forget To Remember[/ame]
328,329,rachelle, INFP - The Idealists,"Arctic Monkeys - Brianstorm<br/> <br/>
[ame=""http://www.youtube.com/watch?v=30w8DyEJ__0""]http://www.youtube.com/watch?v=30w8DyEJ__0[/ame]"
329,330,de-l-eau-salee, INFP - The Idealists,"That's a good song, Rachelle :) <br/> <br/>
[ame=http://www.youtube.com/watch?v=XLfgjkwfK4s]YouTube - State Radio - Keepsake[/ame]<br/> <br/>
I wub this song too :3"
330,331,rachelle, INFP - The Idealists,"Thnx! <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/happy.gif"" title=""Happy""/><br/>
The song you posted is really good too, I've never heard it before.<br/> <br/>
Anyways, right now I'm listening to this one:<br/>
[ame=http://www.youtube.com/watch?v=5zUE240IFYY]YouTube - Sara Bareilles - Vegas[/ame]<br/> <br/>
And I was just listening to this one, it's so catchy <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/proud.gif"" title=""Proud""/>:<br/>
[ame=http://www.youtube.com/watch?v=BqYTLg0ShZs]YouTube - Do I Go - Evren (Lyrics)[/ame]"
331,332,mcgooglian, ISTP - The Mechanics,"[ame=""http://www.youtube.com/watch?v=UtUI5MC9tVM""]MGMT - Electric Feel[/ame]"
332,333,gopher,,"The video is unrelated, but the song is Four Dead Cheerleaders.<br/> <br/>
[ame=http://www.youtube.com/watch?v=tQhdSkphAiI]YouTube - Matthew Given's Received Files[/ame]"
333,334,gopher,,[ame=http://www.youtube.com/watch?v=hfI9B8e9tW4]YouTube - Johnny Cash - Man In Black[/ame]
334,335,surreal-breakfast, INFP - The Idealists,[ame=http://www.youtube.com/watch?v=VSDeROnTq64]YouTube - odetta - Water Boy[/ame]
335,336,spooky, INFP - The Idealists,[ame=http://www.youtube.com/watch?v=ECLla4pHgno]YouTube - Stabbing Westward Drugstore[/ame]
336,337,gopher,,"[ame=http://www.youtube.com/watch?v=H-XPHfbFcv4]YouTube - The All-American Rejects ""Gives You Hell""[/ame]"
337,338,ninja-nem, Unknown Personality,[ame=http://www.youtube.com/watch?v=GYKJuDxYr3I]YouTube - Simon and Garfunkel - Bridge Over Troubled Water (Live 1969)[/ame]
338,339,nephilimazrael, INTJ - The Scientists,[ame=http://www.youtube.com/watch?v=c-pWeTdcqFA]YouTube - MINISTRY Psalm 69[/ame]
339,340,de-l-eau-salee, INFP - The Idealists,"[ame=http://www.youtube.com/watch?v=fHS04AccUXY&amp;feature=related]YouTube - Leaving On A Jet Plane *Lyricz*[/ame]<br/> <br/>
I've never heard this version before until just now, but I really like it :)<br/> <br/>
I'm such a sucker for beautiful voices <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/blushed.gif"" title=""Blushed""/>"
340,341,-erulean, INFJ,"I don't know what it is but I can't stop listening to this one song.<br/> <br/> <a href=""http://www.purevolume.com/merit"" rel=""nofollow"" target=""_blank"">Merit (FREE Album!) on purevolume</a><br/> <br/>
""Static and Satellites""<br/> <br/>
I'm usually not a fan of the Paramore pop scene too much, but daresay, I've probably listened to that song, over the course of the past week, fifty times. No joke."
341,342,addle1618, INFJ - The Protectors,King Crimson - Indiscipline
342,343,spooky, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen0"" src=""//www.youtube.com/embed/zQU5HJbKmPY?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
343,344,ellipsis, INFP - The Idealists,"Barrett's Privateers<br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen1"" src=""//www.youtube.com/embed/dl-CfQvz21Y?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
344,345,zaria, ENFP - The Inspirers,"Pink Martini - Je ne veux pas travailler<br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen2"" src=""//www.youtube.com/embed/FeVJbhXuRek?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
345,346,gopher,," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen3"" src=""//www.youtube.com/embed/8woy5IPHojY?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
346,347,indigo, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen4"" src=""//www.youtube.com/embed/q54LJ5RsqRw?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
347,348,moon, INFP," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen5"" src=""//www.youtube.com/embed/4pXfHLUlZf4?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
348,349,indigo, INFP - The Idealists,"That looks like Justin Timberlake at 1:11, moonchild... Is it?"
349,350,mcgooglian, ISTP - The Mechanics," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen6"" src=""//www.youtube.com/embed/8apO5hJDYA8?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
350,351,moon, INFP," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>Indigo</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post39194.html#post39194"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message"">That looks like Justin Timberlake at 1:11, moonchild... Is it?</div> </div> </div> </div> Yeah, I think so!"
351,352,indigo, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen0"" src=""//www.youtube.com/embed/cyIVkEhyNLE?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
352,353,de-l-eau-salee, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen1"" src=""//www.youtube.com/embed/vU60z01ZaY4?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
353,354,trope, INTP - The Thinkers," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>Indigo</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post39024.html#post39024"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message""><a href=""http://www.youtube.com/watch?v=q54LJ5RsqRw"" rel=""nofollow"" target=""_blank"">YouTube - Electric Six - Gay bar ''Uncensored'' Hi Res</a></div> </div> </div> </div> Total classic.<br/> <br/> <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>moonchild</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post39192.html#post39192"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message""><a href=""http://www.youtube.com/watch?v=4pXfHLUlZf4&amp;feature=channel_page"" rel=""nofollow"" target=""_blank"">YouTube - Jizz In My Pants</a></div> </div> </div> </div> This reminds me of: <br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen2"" src=""//www.youtube.com/embed/qqXi8WmQ_WM?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
354,355,gopher,," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen3"" src=""//www.youtube.com/embed/pqCOXH-nMM8?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
355,356,moon, INFP," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>Trope</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post39374.html#post39374"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message"">YouTube - Show Me Your Genitals</div> </div> </div> </div> Hahaha yes! I love that guy."
356,357,abright,,"""Either Way"" by Wilco."
357,358,indigo, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen4"" src=""//www.youtube.com/embed/-ygpvGdxAhA?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/>
Happy 100th post to me."
358,359,moon, INFP," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen5"" src=""//www.youtube.com/embed/F0LC2cTfxg4?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
359,360,spooky, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen6"" src=""//www.youtube.com/embed/ERT6Cm7fu-A?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
360,361,daylightsun, ENTJ - The Executives," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen0"" src=""//www.youtube.com/embed/553SeADDTAI?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/>
I used to play this really loud in my car."
361,362,surreal-breakfast, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen1"" src=""//www.youtube.com/embed/gMGBADpSJBQ?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
362,363,indigo, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen2"" src=""//www.youtube.com/embed/Ms97mz3H69E?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
363,364,mcgooglian, ISTP - The Mechanics," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen3"" src=""//www.youtube.com/embed/JAOJ_azIvus?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
364,365,mcgooglian, ISTP - The Mechanics," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen4"" src=""//www.youtube.com/embed/CMT418TyRiA?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
365,366,gopher,," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen5"" src=""//www.youtube.com/embed/OQ2FS53ySgU?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
366,367,de-l-eau-salee, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen6"" src=""//www.youtube.com/embed/hSS-Kblgf0o?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
367,368,trope, INTP - The Thinkers,"gOpheR's idea of a pick me up.<br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen7"" src=""//www.youtube.com/embed/hHRx_o7GO18?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
368,369,slowriot, INTP - The Thinkers," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen8"" src=""//www.youtube.com/embed/eEWF1Weyceo?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
369,370,slowriot, INTP - The Thinkers," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen9"" src=""//www.youtube.com/embed/FqJHIV0b7uQ?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
370,371,snail, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen0"" src=""//www.youtube.com/embed/n9Igk1syw1E?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/>
I love this.  I just discovered it, and it made me feel all warm and happy inside."
371,372,de-l-eau-salee, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen1"" src=""//www.youtube.com/embed/LgSHVf_DftU?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/>
I love this song and all the songs Matt Costa's done."
372,373,indigo, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen2"" src=""//www.youtube.com/embed/geV8SmVhs0U?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/>
I walked the catwalk to this last week... Oddest song I've ever heard."
373,374,indigo, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen3"" src=""//www.youtube.com/embed/Q1cfTMdjkYM?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
374,375,moon, INFP," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen4"" src=""//www.youtube.com/embed/BHRFZFmEq9o?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
375,376,eloi,," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen5"" src=""//www.youtube.com/embed/gQTsW6TGAUE?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
376,377,gopher,," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen6"" src=""//www.youtube.com/embed/LyUIJIdwEuA?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
377,378,charlie-chaotic, INTP - The Thinkers,"I can't put up a video, but I'm listening to <u>Accidents Happen for a Reason - Daniel the Photographer</u><br/>
He's only a myspace artist...so yea..."
378,379,spooky, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen7"" src=""//www.youtube.com/embed/yrF7QQtvM_Q?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
379,380,gopher,," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>Llixgrijb</strong> <a href=""http://personalitycafe.com/general-chat/1466-what-your-ideal-name-post41723.html#post41723"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message"">Layla (""night"" in Arabic)</div> </div> </div> </div> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen8"" src=""//www.youtube.com/embed/fX5USg8_1gA?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
380,381,beth, INFJ - The Protectors,"Zydrate Anatomy from REPO! The Genetic Opera    <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/laughing.gif"" title=""Laughing""/><br/> <br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen0"" src=""//www.youtube.com/embed/1Qnsh5pweDA?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
381,382,gopher,," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen1"" src=""//www.youtube.com/embed/90ZmiW20poo?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
382,383,eloi,," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen2"" src=""//www.youtube.com/embed/vnm5isS2rHM?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
383,384,surreal-breakfast, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen3"" src=""//www.youtube.com/embed/xTkGZO_XDb8?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
384,385,de-l-eau-salee, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen4"" src=""//www.youtube.com/embed/YYOAslBbURI?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
385,386,nightriser, Unknown Personality,In the Name of God--Dream Theater.
386,387,snail, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen5"" src=""//www.youtube.com/embed/a8aPyBr-_S0?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/>
This has been stuck in my head since Saturday."
387,388,moon, INFP,"Well it's more than a song, but, I wanted to share.<br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen6"" src=""//www.youtube.com/embed/7m5MQMCDOWE?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
388,389,-mpt-, ENTP - The Visionaries," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>Beth</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post42122.html#post42122"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message"">Zydrate Anatomy from REPO! The Genetic Opera    <img alt="""" border=""0"" class=""inlineimg"" src=""http://personalitycafe.com/images/smilies/1/laughing.gif"" title=""Laughing""/><br/> <br/> <br/> <a href=""http://www.youtube.com/watch?v=1Qnsh5pweDA"" rel=""nofollow"" target=""_blank"">YouTube - Repo! Zydrate Anatomy</a></div> </div> </div> </div> <b>Good Girl.<br/> <br/>
I like Legal Assassin better though =P.<br/> </b>"
389,390,surreal-breakfast, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen7"" src=""//www.youtube.com/embed/beE9LhWg73U?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
390,391,surreal-breakfast, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen0"" src=""//www.youtube.com/embed/6ItCmFjYbic?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
391,392,spooky, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen1"" src=""//www.youtube.com/embed/55YYT4GborM?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
392,393,moon, INFP," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen2"" src=""//www.youtube.com/embed/DWvsZaHaG0g?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/>
Feelings. Fuck 'em."
